raceId,driverId,lap,position,time
1051,1,1,1,1:33.760
1051,1,2,1,1:30.198
1051,1,3,1,1:30.575
1051,1,4,1,1:28.807
1051,1,5,1,1:28.815
1051,1,6,1,1:28.301
1051,1,7,1,1:28.207
1051,1,8,1,1:28.359
1051,1,9,1,1:28.127
1051,1,10,1,1:27.906
1051,1,11,1,1:28.080
1051,1,12,1,1:27.943
1051,1,13,1,1:27.982
1051,1,14,1,1:27.943
1051,1,15,1,1:27.779
1051,1,16,1,1:27.625
1051,1,17,1,1:27.514
1051,1,18,1,1:47.391
1051,1,19,1,1:34.158
1051,1,20,1,1:27.495
1051,1,21,1,1:27.773
1051,1,22,1,1:27.145
1051,1,23,1,1:27.423
1051,1,24,1,1:27.862
1051,1,25,1,1:26.996
1051,1,26,1,1:27.018
1051,1,27,1,1:27.529
1051,1,28,1,1:27.477
1051,1,29,1,1:26.840
1051,1,30,1,1:27.158
1051,1,31,1,1:27.742
1051,1,32,1,1:27.074
1051,1,33,1,1:26.470
1051,1,34,1,1:26.982
1051,1,35,1,1:26.554
1051,1,36,1,1:26.669
1051,1,37,1,1:26.501
1051,1,38,1,1:26.919
1051,1,39,1,1:26.720
1051,1,40,1,1:26.876
1051,1,41,1,1:26.648
1051,1,42,1,1:46.851
1051,1,43,1,1:32.048
1051,1,44,1,1:26.361
1051,1,45,1,1:25.295
1051,1,46,1,1:26.043
1051,1,47,1,1:25.923
1051,1,48,1,1:25.963
1051,1,49,1,1:26.499
1051,1,50,1,1:25.084
1051,1,51,1,1:25.978
1051,1,52,1,1:25.668
1051,1,53,1,1:25.956
1051,1,54,1,1:26.394
1051,1,55,1,1:36.904
1051,1,56,1,1:49.716
1051,1,57,1,1:32.447
1051,4,1,2,1:35.613
1051,4,2,2,1:30.573
1051,4,3,2,1:30.406
1051,4,4,2,1:31.012
1051,4,5,3,1:31.214
1051,4,6,3,1:30.801
1051,4,7,3,1:31.072
1051,4,8,3,1:30.974
1051,4,9,3,1:30.733
1051,4,10,3,1:30.619
1051,4,11,3,1:30.522
1051,4,12,3,1:30.283
1051,4,13,3,1:30.312
1051,4,14,3,1:29.924
1051,4,15,3,1:29.528
1051,4,16,3,1:29.341
1051,4,17,3,1:29.298
1051,4,18,3,1:29.824
1051,4,19,3,1:28.901
1051,4,20,3,1:28.875
1051,4,21,3,1:28.246
1051,4,22,3,1:28.162
1051,4,23,7,1:49.161
1051,4,24,7,1:35.017
1051,4,25,6,1:28.539
1051,4,26,6,1:28.536
1051,4,27,4,1:29.433
1051,4,28,4,1:28.483
1051,4,29,5,1:29.846
1051,4,30,5,1:28.728
1051,4,31,5,1:28.397
1051,4,32,5,1:28.113
1051,4,33,4,1:31.993
1051,4,34,4,1:28.402
1051,4,35,4,1:28.021
1051,4,36,4,1:28.176
1051,4,37,4,1:27.974
1051,4,38,4,1:27.878
1051,4,39,4,1:27.484
1051,4,40,4,1:27.385
1051,4,41,3,1:27.064
1051,4,42,3,1:26.761
1051,4,43,3,1:27.661
1051,4,44,3,1:27.179
1051,4,45,3,1:26.967
1051,4,46,3,1:27.232
1051,4,47,3,1:27.274
1051,4,48,3,1:26.682
1051,4,49,3,1:26.859
1051,4,50,3,1:27.354
1051,4,51,3,1:27.692
1051,4,52,3,1:27.499
1051,4,53,3,1:26.980
1051,4,54,3,1:32.474
1051,4,55,3,1:49.473
1051,4,56,3,1:36.640
1051,4,57,3,1:28.338
1051,8,1,12,1:42.464
1051,8,2,12,1:32.653
1051,8,3,12,1:31.463
1051,8,4,12,1:31.059
1051,8,5,12,1:31.834
1051,8,6,13,1:33.021
1051,8,7,13,1:31.264
1051,8,8,13,1:32.128
1051,8,9,12,1:31.909
1051,8,10,19,1:52.005
1051,8,11,20,1:34.528
1051,8,12,20,1:30.233
1051,8,13,20,1:30.455
1051,8,14,20,1:30.333
1051,8,15,19,1:30.132
1051,8,16,19,1:29.891
1051,8,17,18,1:30.003
1051,8,18,17,1:30.097
1051,8,19,17,1:29.983
1051,8,20,17,1:30.171
1051,8,21,17,1:31.176
1051,8,22,15,1:29.510
1051,8,23,15,1:29.880
1051,8,24,15,1:29.961
1051,8,25,15,1:29.441
1051,8,26,14,1:29.398
1051,8,27,13,1:29.212
1051,8,28,12,1:30.125
1051,8,29,12,1:29.695
1051,8,30,18,1:50.600
1051,8,31,19,1:35.510
1051,8,32,19,1:28.953
1051,8,33,18,1:29.055
1051,8,34,17,1:28.376
1051,8,35,17,1:29.129
1051,8,36,17,1:28.793
1051,8,37,17,1:27.791
1051,8,38,17,1:28.359
1051,8,39,17,1:28.588
1051,8,40,17,1:28.440
1051,8,41,17,1:28.785
1051,8,42,16,1:28.048
1051,8,43,16,1:28.785
1051,8,44,16,1:28.188
1051,8,45,16,1:28.112
1051,8,46,16,1:27.673
1051,8,47,16,1:27.687
1051,8,48,16,1:28.479
1051,8,49,14,1:26.898
1051,8,50,14,1:27.515
1051,8,51,14,1:27.184
1051,8,52,14,1:27.305
1051,8,53,14,1:26.358
1051,8,54,14,1:47.675
1051,8,55,14,1:42.302
1051,8,56,14,1:26.594
1051,20,1,17,1:44.759
1051,20,2,17,1:33.623
1051,20,3,17,1:32.053
1051,20,4,17,1:31.574
1051,20,5,17,1:31.547
1051,20,6,17,1:31.810
1051,20,7,17,1:32.115
1051,20,8,17,1:32.388
1051,20,9,16,1:32.544
1051,20,10,15,1:31.382
1051,20,11,15,1:31.343
1051,20,12,15,1:31.088
1051,20,13,14,1:31.138
1051,20,14,13,1:30.064
1051,20,15,12,1:30.969
1051,20,16,12,1:29.305
1051,20,17,12,1:29.435
1051,20,18,12,1:29.315
1051,20,19,12,1:29.375
1051,20,20,11,1:29.328
1051,20,21,11,1:29.362
1051,20,22,11,1:29.339
1051,20,23,11,1:30.862
1051,20,24,10,1:29.916
1051,20,25,9,1:30.272
1051,20,26,15,1:50.561
1051,20,27,16,1:33.904
1051,20,28,15,1:28.405
1051,20,29,14,1:28.931
1051,20,30,13,1:29.334
1051,20,31,13,1:29.879
1051,20,32,13,1:28.231
1051,20,33,12,1:28.534
1051,20,34,11,1:28.405
1051,20,35,11,1:30.177
1051,20,36,10,1:28.213
1051,20,37,10,1:28.029
1051,20,38,10,1:27.714
1051,20,39,10,1:27.447
1051,20,40,10,1:27.144
1051,20,41,10,1:27.416
1051,20,42,10,1:27.182
1051,20,43,10,1:27.214
1051,20,44,10,1:27.140
1051,20,45,10,1:27.424
1051,20,46,10,1:27.038
1051,20,47,10,1:27.078
1051,20,48,10,1:27.058
1051,20,49,10,1:27.134
1051,20,50,9,1:28.666
1051,20,51,9,1:27.387
1051,20,52,9,1:26.952
1051,20,53,9,1:26.434
1051,20,54,10,1:41.387
1051,20,55,10,1:49.083
1051,20,56,10,1:29.660
1051,815,1,9,1:41.182
1051,815,2,9,1:31.896
1051,815,3,9,1:31.114
1051,815,4,9,1:31.099
1051,815,5,8,1:29.792
1051,815,6,8,1:29.917
1051,815,7,8,1:31.122
1051,815,8,7,1:30.318
1051,815,9,6,1:29.833
1051,815,10,6,1:31.107
1051,815,11,6,1:30.629
1051,815,12,6,1:31.140
1051,815,13,5,1:29.051
1051,815,14,5,1:29.268
1051,815,15,5,1:29.975
1051,815,16,4,1:28.667
1051,815,17,4,1:29.108
1051,815,18,4,1:28.963
1051,815,19,11,1:49.096
1051,815,20,12,1:33.466
1051,815,21,12,1:28.183
1051,815,22,12,1:29.191
1051,815,23,10,1:27.735
1051,815,24,9,1:30.183
1051,815,25,7,1:27.596
1051,815,26,7,1:28.373
1051,815,27,5,1:29.628
1051,815,28,5,1:28.182
1051,815,29,4,1:27.903
1051,815,30,4,1:27.980
1051,815,31,4,1:27.472
1051,815,32,4,1:27.657
1051,815,33,3,1:30.067
1051,815,34,3,1:28.477
1051,815,35,3,1:27.547
1051,815,36,3,1:27.693
1051,815,37,3,1:28.184
1051,815,38,3,1:27.660
1051,815,39,3,1:28.048
1051,815,40,3,1:27.403
1051,815,41,6,1:47.990
1051,815,42,7,1:31.217
1051,815,43,7,1:25.747
1051,815,44,7,1:27.106
1051,815,45,7,1:26.882
1051,815,46,6,1:26.186
1051,815,47,5,1:26.389
1051,815,48,5,1:26.393
1051,815,49,4,1:25.613
1051,815,50,4,1:26.309
1051,815,51,4,1:25.953
1051,815,52,4,1:25.722
1051,815,53,4,1:25.839
1051,815,54,4,1:33.276
1051,815,55,4,1:47.116
1051,815,56,4,1:34.667
1051,815,57,4,1:26.467
1051,817,1,16,1:44.471
1051,817,2,16,1:33.120
1051,817,3,16,1:31.801
1051,817,4,16,1:31.518
1051,817,5,16,1:31.405
1051,817,6,16,1:32.037
1051,817,7,15,1:30.997
1051,817,8,14,1:30.846
1051,817,9,13,1:31.909
1051,817,10,12,1:30.987
1051,817,11,12,1:29.960
1051,817,12,12,1:30.003
1051,817,13,11,1:30.081
1051,817,14,11,1:30.092
1051,817,15,11,1:30.026
1051,817,16,11,1:29.874
1051,817,17,11,1:29.778
1051,817,18,11,1:30.381
1051,817,19,10,1:30.335
1051,817,20,10,1:29.974
1051,817,21,10,1:30.057
1051,817,22,10,1:30.069
1051,817,23,9,1:30.116
1051,817,24,8,1:32.173
1051,817,25,8,1:31.474
1051,817,26,13,1:50.268
1051,817,27,15,1:35.215
1051,817,28,16,1:30.950
1051,817,29,16,1:29.385
1051,817,30,15,1:31.114
1051,817,31,15,1:29.595
1051,817,32,14,1:30.918
1051,817,33,14,1:29.356
1051,817,34,12,1:28.792
1051,817,35,12,1:28.233
1051,817,36,12,1:28.709
1051,817,37,12,1:28.862
1051,817,38,12,1:28.341
1051,817,39,12,1:29.246
1051,817,40,12,1:29.149
1051,817,41,12,1:29.081
1051,817,42,13,1:30.011
1051,817,43,13,1:30.496
1051,817,44,13,1:28.784
1051,817,45,13,1:28.809
1051,817,46,13,1:27.951
1051,817,47,13,1:28.541
1051,817,48,13,1:27.583
1051,817,49,12,1:27.676
1051,817,50,12,1:27.198
1051,817,51,12,1:27.427
1051,817,52,12,1:28.986
1051,817,53,12,1:28.159
1051,817,54,12,1:45.737
1051,817,55,12,1:44.948
1051,817,56,12,1:29.067
1051,822,1,11,1:41.898
1051,822,2,11,1:32.520
1051,822,3,11,1:30.982
1051,822,4,11,1:31.274
1051,822,5,11,1:31.471
1051,822,6,11,1:31.507
1051,822,7,11,1:31.740
1051,822,8,11,1:32.173
1051,822,9,10,1:30.315
1051,822,10,9,1:28.095
1051,822,11,9,1:29.523
1051,822,12,9,1:30.527
1051,822,13,8,1:31.106
1051,822,14,8,1:29.972
1051,822,15,7,1:29.190
1051,822,16,7,1:29.434
1051,822,17,6,1:28.361
1051,822,18,6,1:29.468
1051,822,19,5,1:29.128
1051,822,20,5,1:29.350
1051,822,21,5,1:30.169
1051,822,22,5,1:29.239
1051,822,23,3,1:28.422
1051,822,24,3,1:28.215
1051,822,25,3,1:28.089
1051,822,26,3,1:27.907
1051,822,27,3,1:27.851
1051,822,28,3,1:27.909
1051,822,29,3,1:27.991
1051,822,30,3,1:27.886
1051,822,31,3,1:27.945
1051,822,32,3,1:27.990
1051,822,33,13,2:31.932
1051,822,34,14,1:35.500
1051,822,35,13,1:29.218
1051,822,36,13,1:28.390
1051,822,37,13,1:27.623
1051,822,38,13,1:27.351
1051,822,39,13,1:27.246
1051,822,40,13,1:28.108
1051,822,41,13,1:27.913
1051,822,42,12,1:27.783
1051,822,43,12,1:27.775
1051,822,44,12,1:28.084
1051,822,45,12,1:29.538
1051,822,46,12,1:28.898
1051,822,47,12,1:28.492
1051,822,48,12,1:28.740
1051,830,1,4,1:37.292
1051,830,2,4,1:30.572
1051,830,3,3,1:30.080
1051,830,4,3,1:29.836
1051,830,5,2,1:28.166
1051,830,6,2,1:28.397
1051,830,7,2,1:29.069
1051,830,8,2,1:28.339
1051,830,9,2,1:28.458
1051,830,10,2,1:28.382
1051,830,11,2,1:28.315
1051,830,12,2,1:28.394
1051,830,13,2,1:28.332
1051,830,14,2,1:28.336
1051,830,15,2,1:28.281
1051,830,16,2,1:28.416
1051,830,17,2,1:48.566
1051,830,18,2,1:32.604
1051,830,19,2,1:27.989
1051,830,20,2,1:27.750
1051,830,21,2,1:27.531
1051,830,22,2,1:27.392
1051,830,23,2,1:27.152
1051,830,24,2,1:27.079
1051,830,25,2,1:27.237
1051,830,26,2,1:27.098
1051,830,27,2,1:27.089
1051,830,28,2,1:27.016
1051,830,29,2,1:27.225
1051,830,30,2,1:26.587
1051,830,31,2,1:27.427
1051,830,32,2,1:26.924
1051,830,33,2,1:27.334
1051,830,34,2,1:26.964
1051,830,35,2,1:27.031
1051,830,36,2,1:27.302
1051,830,37,2,1:26.621
1051,830,38,2,1:27.038
1051,830,39,2,1:26.908
1051,830,40,2,1:27.174
1051,830,41,2,1:47.168
1051,830,42,2,1:31.322
1051,830,43,2,1:26.494
1051,830,44,2,1:26.613
1051,830,45,2,1:25.928
1051,830,46,2,1:25.030
1051,830,47,2,1:26.407
1051,830,48,2,1:26.220
1051,830,49,2,1:25.960
1051,830,50,2,1:25.991
1051,830,51,2,1:26.004
1051,830,52,2,1:25.935
1051,830,53,2,1:26.088
1051,830,54,2,1:24.031
1051,830,55,2,1:57.248
1051,830,56,2,1:56.876
1051,830,57,2,1:23.196
1051,832,1,7,1:39.804
1051,832,2,7,1:31.392
1051,832,3,7,1:31.059
1051,832,4,7,1:31.027
1051,832,5,7,1:30.743
1051,832,6,7,1:30.737
1051,832,7,7,1:31.181
1051,832,8,8,1:32.448
1051,832,9,8,1:31.280
1051,832,10,8,1:30.994
1051,832,11,8,1:30.605
1051,832,12,8,1:30.390
1051,832,13,7,1:31.019
1051,832,14,7,1:30.350
1051,832,15,8,1:30.853
1051,832,16,8,1:30.133
1051,832,17,8,1:30.047
1051,832,18,8,1:29.909
1051,832,19,7,1:29.887
1051,832,20,7,1:29.795
1051,832,21,7,1:29.731
1051,832,22,7,1:29.833
1051,832,23,6,1:29.833
1051,832,24,5,1:29.818
1051,832,25,4,1:29.409
1051,832,26,4,1:29.232
1051,832,27,8,1:49.841
1051,832,28,10,1:34.761
1051,832,29,10,1:29.169
1051,832,30,10,1:28.984
1051,832,31,10,1:28.913
1051,832,32,10,1:28.664
1051,832,33,9,1:29.061
1051,832,34,9,1:28.329
1051,832,35,8,1:28.321
1051,832,36,8,1:28.702
1051,832,37,8,1:30.272
1051,832,38,8,1:28.390
1051,832,39,8,1:27.755
1051,832,40,8,1:27.299
1051,832,41,8,1:27.425
1051,832,42,8,1:27.494
1051,832,43,8,1:26.908
1051,832,44,8,1:26.861
1051,832,45,8,1:26.799
1051,832,46,8,1:26.570
1051,832,47,8,1:26.864
1051,832,48,8,1:26.918
1051,832,49,7,1:27.348
1051,832,50,7,1:27.538
1051,832,51,7,1:27.458
1051,832,52,7,1:28.002
1051,832,53,7,1:27.401
1051,832,54,7,1:40.243
1051,832,55,7,1:48.222
1051,832,56,7,1:30.613
1051,832,57,7,1:27.748
1051,839,1,6,1:38.931
1051,839,2,6,1:31.127
1051,839,3,6,1:30.669
1051,839,4,6,1:30.682
1051,839,5,6,1:31.153
1051,839,6,6,1:30.680
1051,839,7,6,1:31.686
1051,839,8,6,1:31.346
1051,839,9,7,1:32.038
1051,839,10,7,1:31.177
1051,839,11,7,1:30.971
1051,839,12,7,1:30.592
1051,839,13,6,1:30.863
1051,839,14,6,1:29.887
1051,839,15,6,1:29.661
1051,839,16,6,1:30.040
1051,839,17,7,1:30.809
1051,839,18,7,1:29.833
1051,839,19,6,1:30.044
1051,839,20,6,1:29.825
1051,839,21,6,1:29.782
1051,839,22,6,1:30.052
1051,839,23,5,1:29.661
1051,839,24,12,1:50.392
1051,839,25,12,1:33.212
1051,839,26,10,1:28.905
1051,839,27,9,1:28.516
1051,839,28,8,1:28.811
1051,839,29,8,1:28.702
1051,839,30,8,1:28.798
1051,839,31,8,1:28.308
1051,839,32,8,1:28.300
1051,839,33,7,1:28.506
1051,839,34,7,1:28.267
1051,839,35,6,1:28.487
1051,839,36,6,1:28.132
1051,839,37,6,1:28.397
1051,839,38,6,1:28.534
1051,839,39,6,1:27.891
1051,839,40,6,1:27.691
1051,839,41,5,1:27.609
1051,839,42,5,1:27.494
1051,839,43,5,1:27.569
1051,839,44,5,1:27.545
1051,839,45,5,1:28.021
1051,839,46,5,1:27.061
1051,839,47,6,1:29.029
1051,839,48,6,1:27.409
1051,839,49,5,1:27.652
1051,839,50,5,1:27.926
1051,839,51,5,1:27.895
1051,839,52,5,1:27.864
1051,839,53,5,1:27.303
1051,839,54,5,1:37.431
1051,839,55,5,1:49.732
1051,839,56,5,1:32.208
1051,839,57,5,1:27.935
1051,840,1,10,1:41.296
1051,840,2,10,1:32.272
1051,840,3,10,1:31.167
1051,840,4,10,1:31.286
1051,840,5,10,1:31.726
1051,840,6,10,1:31.462
1051,840,7,10,1:32.073
1051,840,8,10,1:32.209
1051,840,9,9,1:30.132
1051,840,10,10,1:30.761
1051,840,11,10,1:29.555
1051,840,12,10,1:29.707
1051,840,13,9,1:30.370
1051,840,14,9,1:30.439
1051,840,15,9,1:30.136
1051,840,16,9,1:30.165
1051,840,17,9,1:29.973
1051,840,18,9,1:30.150
1051,840,19,8,1:29.649
1051,840,20,8,1:29.841
1051,840,21,8,1:30.101
1051,840,22,8,1:29.869
1051,840,23,13,1:50.883
1051,840,24,13,1:33.493
1051,840,25,13,1:28.602
1051,840,26,11,1:28.597
1051,840,27,10,1:28.800
1051,840,28,9,1:28.744
1051,840,29,9,1:28.599
1051,840,30,9,1:28.686
1051,840,31,9,1:28.569
1051,840,32,9,1:28.448
1051,840,33,8,1:28.788
1051,840,34,8,1:27.877
1051,840,35,7,1:27.912
1051,840,36,7,1:28.044
1051,840,37,7,1:27.987
1051,840,38,7,1:28.586
1051,840,39,7,1:27.905
1051,840,40,7,1:27.811
1051,840,41,7,1:27.706
1051,840,42,6,1:27.685
1051,840,43,6,1:27.631
1051,840,44,6,1:27.356
1051,840,45,6,1:27.604
1051,840,46,7,1:28.683
1051,840,47,7,1:27.911
1051,840,48,7,1:27.672
1051,840,49,6,1:27.554
1051,840,50,6,1:27.437
1051,840,51,6,1:27.640
1051,840,52,6,1:27.674
1051,840,53,6,1:27.453
1051,840,54,6,1:37.254
1051,840,55,6,1:50.005
1051,840,56,6,1:32.027
1051,840,57,6,1:27.783
1051,841,1,14,1:43.751
1051,841,2,14,1:32.713
1051,841,3,14,1:31.886
1051,841,4,14,1:30.965
1051,841,5,14,1:31.663
1051,841,6,14,1:32.555
1051,841,7,14,1:31.631
1051,841,8,15,1:33.085
1051,841,9,14,1:31.666
1051,841,10,13,1:31.395
1051,841,11,13,1:30.993
1051,841,12,13,1:31.010
1051,841,13,12,1:31.739
1051,841,14,12,1:31.654
1051,841,15,20,1:52.686
1051,841,16,20,1:34.557
1051,841,17,19,1:28.894
1051,841,18,18,1:29.242
1051,841,19,18,1:29.333
1051,841,20,18,1:29.528
1051,841,21,18,1:29.588
1051,841,22,17,1:29.776
1051,841,23,17,1:30.908
1051,841,24,16,1:28.988
1051,841,25,16,1:29.120
1051,841,26,16,1:29.033
1051,841,27,14,1:29.288
1051,841,28,14,1:29.907
1051,841,29,15,1:30.637
1051,841,30,14,1:31.250
1051,841,31,14,1:29.183
1051,841,32,17,1:49.375
1051,841,33,19,1:34.244
1051,841,34,19,1:28.248
1051,841,35,19,1:28.646
1051,841,36,19,1:28.716
1051,841,37,19,1:28.480
1051,841,38,19,1:28.652
1051,841,39,19,1:28.631
1051,841,40,18,1:27.823
1051,841,41,18,1:28.430
1051,841,42,18,1:28.392
1051,841,43,18,1:28.442
1051,841,44,18,1:28.653
1051,841,45,18,1:28.772
1051,841,46,18,1:28.880
1051,841,47,18,1:28.856
1051,841,48,18,1:28.804
1051,841,49,16,1:29.198
1051,841,50,15,1:28.909
1051,841,51,15,1:28.410
1051,841,52,15,1:28.470
1051,841,53,15,1:32.262
1051,841,54,15,1:50.939
1051,841,55,15,1:39.089
1051,841,56,15,1:31.669
1051,842,1,3,1:36.603
1051,842,2,3,1:30.457
1051,842,3,4,1:30.886
1051,842,4,4,1:31.260
1051,842,5,4,1:31.079
1051,842,6,4,1:30.984
1051,842,7,4,1:31.223
1051,842,8,4,1:31.377
1051,842,9,4,1:30.961
1051,842,10,4,1:31.054
1051,842,11,4,1:30.715
1051,842,12,5,1:32.450
1051,842,13,17,1:52.700
1051,842,14,18,1:35.301
1051,842,15,17,1:29.818
1051,842,16,16,1:29.127
1051,842,17,15,1:30.407
1051,842,18,13,1:30.276
1051,842,19,13,1:28.662
1051,842,20,13,1:28.781
1051,842,21,13,1:28.743
1051,842,22,13,1:28.624
1051,842,23,12,1:28.770
1051,842,24,11,1:29.087
1051,842,25,11,1:28.917
1051,842,26,8,1:29.012
1051,842,27,6,1:28.733
1051,842,28,6,1:28.475
1051,842,29,6,1:28.406
1051,842,30,6,1:28.685
1051,842,31,6,1:28.536
1051,842,32,6,1:28.740
1051,842,33,5,1:29.449
1051,842,34,5,1:29.235
1051,842,35,10,1:50.401
1051,842,36,11,1:33.491
1051,842,37,11,1:27.045
1051,842,38,11,1:27.289
1051,842,39,11,1:27.625
1051,842,40,11,1:27.847
1051,842,41,11,1:27.553
1051,842,42,11,1:27.636
1051,842,43,11,1:27.507
1051,842,44,11,1:27.109
1051,842,45,11,1:27.148
1051,842,46,11,1:27.019
1051,842,47,11,1:27.121
1051,842,48,11,1:27.978
1051,842,49,11,1:28.244
1051,842,50,10,1:27.495
1051,842,51,11,1:28.742
1051,842,52,11,1:27.743
1051,842,53,11,1:28.700
1051,842,54,11,1:41.118
1051,842,55,11,1:49.406
1051,842,56,11,1:27.910
1051,844,1,13,1:43.059
1051,844,2,13,1:32.498
1051,844,3,13,1:31.676
1051,844,4,13,1:31.109
1051,844,5,13,1:31.205
1051,844,6,12,1:31.484
1051,844,7,12,1:31.369
1051,844,8,12,1:32.130
1051,844,9,11,1:32.458
1051,844,10,11,1:29.763
1051,844,11,11,1:29.720
1051,844,12,11,1:29.740
1051,844,13,10,1:30.014
1051,844,14,10,1:30.210
1051,844,15,10,1:29.972
1051,844,16,10,1:29.854
1051,844,17,10,1:30.296
1051,844,18,10,1:29.794
1051,844,19,9,1:29.960
1051,844,20,9,1:30.052
1051,844,21,9,1:29.955
1051,844,22,9,1:30.288
1051,844,23,8,1:29.963
1051,844,24,6,1:30.142
1051,844,25,5,1:29.987
1051,844,26,5,1:30.313
1051,844,27,12,1:53.808
1051,844,28,13,1:35.203
1051,844,29,13,1:28.232
1051,844,30,12,1:29.906
1051,844,31,12,1:27.853
1051,844,32,12,1:27.510
1051,844,33,11,1:28.805
1051,844,34,10,1:28.793
1051,844,35,9,1:28.227
1051,844,36,9,1:27.907
1051,844,37,9,1:27.671
1051,844,38,9,1:27.274
1051,844,39,9,1:27.174
1051,844,40,9,1:27.260
1051,844,41,9,1:27.209
1051,844,42,9,1:26.804
1051,844,43,9,1:27.050
1051,844,44,9,1:26.786
1051,844,45,9,1:26.582
1051,844,46,9,1:26.555
1051,844,47,9,1:27.318
1051,844,48,9,1:26.724
1051,844,49,8,1:27.089
1051,844,50,8,1:27.219
1051,844,51,8,1:27.611
1051,844,52,8,1:27.316
1051,844,53,8,1:27.676
1051,844,54,8,1:39.711
1051,844,55,8,1:48.632
1051,844,56,8,1:30.769
1051,844,57,8,1:27.912
1051,846,1,5,1:38.135
1051,846,2,5,1:30.972
1051,846,3,5,1:30.616
1051,846,4,5,1:30.648
1051,846,5,5,1:30.838
1051,846,6,5,1:31.039
1051,846,7,5,1:31.240
1051,846,8,5,1:31.210
1051,846,9,5,1:30.565
1051,846,10,5,1:31.220
1051,846,11,5,1:30.419
1051,846,12,4,1:30.279
1051,846,13,4,1:29.705
1051,846,14,4,1:29.940
1051,846,15,4,1:30.349
1051,846,16,5,1:31.386
1051,846,17,5,1:30.133
1051,846,18,5,1:29.736
1051,846,19,4,1:29.609
1051,846,20,4,1:29.463
1051,846,21,4,1:29.723
1051,846,22,4,1:29.697
1051,846,23,4,1:31.077
1051,846,24,4,1:29.759
1051,846,25,10,1:48.671
1051,846,26,9,1:35.241
1051,846,27,7,1:29.448
1051,846,28,7,1:29.342
1051,846,29,7,1:28.623
1051,846,30,7,1:28.242
1051,846,31,7,1:27.921
1051,846,32,7,1:28.034
1051,846,33,6,1:28.458
1051,846,34,6,1:28.028
1051,846,35,5,1:28.101
1051,846,36,5,1:27.682
1051,846,37,5,1:27.920
1051,846,38,5,1:27.258
1051,846,39,5,1:26.989
1051,846,40,5,1:27.108
1051,846,41,4,1:26.980
1051,846,42,4,1:26.996
1051,846,43,4,1:26.847
1051,846,44,4,1:27.572
1051,846,45,4,1:27.490
1051,846,46,4,1:27.498
1051,846,47,4,1:27.398
1051,846,48,4,1:27.470
1051,846,49,9,1:50.835
1051,846,50,11,1:32.476
1051,846,51,10,1:25.746
1051,846,52,10,1:25.785
1051,846,53,10,1:26.315
1051,846,54,9,1:37.992
1051,846,55,9,1:49.086
1051,846,56,9,1:27.876
1051,847,1,15,1:44.238
1051,847,2,15,1:33.009
1051,847,3,15,1:31.881
1051,847,4,15,1:31.301
1051,847,5,15,1:31.466
1051,847,6,15,1:32.365
1051,847,7,16,1:32.946
1051,847,8,16,1:32.342
1051,847,9,15,1:32.245
1051,847,10,14,1:31.357
1051,847,11,14,1:31.576
1051,847,12,14,1:31.101
1051,847,13,13,1:31.283
1051,847,14,14,1:32.318
1051,847,15,13,1:31.880
1051,847,16,13,1:31.310
1051,847,17,20,1:52.485
1051,847,18,20,1:34.945
1051,847,19,19,1:29.451
1051,847,20,19,1:29.385
1051,847,21,19,1:29.699
1051,847,22,18,1:29.504
1051,847,23,18,1:29.656
1051,847,24,18,1:29.693
1051,847,25,18,1:29.265
1051,847,26,18,1:29.731
1051,847,27,17,1:30.303
1051,847,28,17,1:29.800
1051,847,29,17,1:28.927
1051,847,30,16,1:31.190
1051,847,31,16,1:29.857
1051,847,32,15,1:29.216
1051,847,33,15,1:29.170
1051,847,34,15,1:31.325
1051,847,35,14,1:29.630
1051,847,36,14,1:29.249
1051,847,37,14,1:29.321
1051,847,38,14,1:28.952
1051,847,39,14,1:28.895
1051,847,40,14,1:28.958
1051,847,41,14,1:28.932
1051,847,42,14,1:28.798
1051,847,43,14,1:28.577
1051,847,44,15,1:30.288
1051,847,45,15,1:29.337
1051,847,46,15,1:28.623
1051,847,47,15,1:28.447
1051,847,48,15,1:28.828
1051,847,49,18,2:27.675
1051,847,50,18,1:33.925
1051,847,51,17,1:26.409
1051,847,52,17,1:27.912
1051,847,53,17,1:44.770
1051,847,54,17,1:46.995
1051,847,55,17,1:25.768
1051,849,1,19,1:45.752
1051,849,2,19,1:33.655
1051,849,3,18,1:32.441
1051,849,4,18,1:32.044
1051,849,5,18,1:31.548
1051,849,6,18,1:31.868
1051,849,7,18,1:31.719
1051,849,8,18,1:32.123
1051,849,9,17,1:32.466
1051,849,10,16,1:31.282
1051,849,11,16,1:31.344
1051,849,12,16,1:31.312
1051,849,13,15,1:31.241
1051,849,14,15,1:31.340
1051,849,15,14,1:31.849
1051,849,16,14,1:31.502
1051,849,17,13,1:32.252
1051,849,18,19,1:50.705
1051,849,19,20,1:35.182
1051,849,20,20,1:29.579
1051,849,21,20,1:29.624
1051,849,22,19,1:29.430
1051,849,23,19,1:29.360
1051,849,24,19,1:29.399
1051,849,25,19,1:29.429
1051,849,26,19,1:31.229
1051,849,27,19,1:30.306
1051,849,28,18,1:30.142
1051,849,29,18,1:30.250
1051,849,30,17,1:29.498
1051,849,31,17,1:29.790
1051,849,32,16,1:29.385
1051,849,33,16,1:28.992
1051,849,34,16,1:28.987
1051,849,35,15,1:29.571
1051,849,36,15,1:30.268
1051,849,37,15,1:29.649
